1	-0.000832
2	-0.001214
3	-0.001594
4	-0.001970
5	-0.002342
6	-0.002708
7	-0.003069
8	-0.003422
9	-0.003768
10	-0.004106
11	-0.004434
12	-0.004752
13	-0.005059
14	-0.005354
15	-0.005637
16	-0.005906
17	-0.006162
18	-0.006403
19	-0.006628
20	-0.006838
21	-0.007031
22	-0.007207
23	-0.007366
24	-0.007507
25	-0.007629
26	-0.007732
27	-0.007816
28	-0.007882
29	-0.007927
30	-0.007953
31	-0.007959
32	-0.007946
33	-0.007913
34	-0.007860
35	-0.007788
36	-0.007697
37	-0.007587
38	-0.007459
39	-0.007313
40	-0.007149
41	-0.006968
42	-0.006770
43	-0.006556
44	-0.006327
45	-0.006083
46	-0.005825
47	-0.005554
48	-0.005270
49	-0.004974
50	-0.004667
51	-0.004350
52	-0.004023
53	-0.003688
54	-0.003344
55	-0.002994
56	-0.002637
57	-0.002276
58	-0.001909
59	-0.001539
60	-0.001166
61	-0.000792
62	-0.000416
63	-0.000040
64	0.000335
65	0.000709
66	0.001080
67	0.001448
68	0.001812
69	0.002171
70	0.002525
71	0.002871
72	0.003211
73	0.003542
74	0.003865
75	0.004177
76	0.004479
77	0.004770
78	0.005049
79	0.005316
80	0.005569
81	0.005808
82	0.006032
83	0.006242
84	0.006436
85	0.006613
86	0.006774
87	0.006918
88	0.007045
89	0.007154
90	0.007245
91	0.007318
92	0.007372
93	0.007408
94	0.007426
95	0.007425
96	0.007405
97	0.007367
98	0.007311
99	0.007236
100	0.007144
101	0.007035
102	0.006908
103	0.006765
104	0.006605
105	0.006430
106	0.006239
107	0.006033
108	0.005813
109	0.005580
110	0.005334
111	0.005075
112	0.004805
113	0.004525
114	0.004234
115	0.003934
116	0.003625
117	0.003308
118	0.002985
119	0.002655
120	0.002320
121	0.001981
122	0.001637
123	0.001291
124	0.000943
125	0.000593
126	0.000244
127	-0.000106
128	-0.000454
129	-0.000800
130	-0.001143
131	-0.001483
132	-0.001818
133	-0.002148
134	-0.002472
135	-0.002789
136	-0.003099
137	-0.003400
138	-0.003692
139	-0.003975
140	-0.004248
141	-0.004509
142	-0.004759
143	-0.004997
144	-0.005222
145	-0.005434
146	-0.005632
147	-0.005816
148	-0.005985
149	-0.006139
150	-0.006278
151	-0.006401
152	-0.006509
153	-0.006600
154	-0.006675
155	-0.006734
156	-0.006776
157	-0.006801
158	-0.006810
159	-0.006803
160	-0.006779
161	-0.006738
162	-0.006682
163	-0.006609
164	-0.006521
165	-0.006418
166	-0.006299
167	-0.006166
168	-0.006018
169	-0.005857
170	-0.005682
171	-0.005495
172	-0.005295
173	-0.005083
174	-0.004860
175	-0.004627
176	-0.004383
177	-0.004131
178	-0.003869
179	-0.003600
180	-0.003323
181	-0.003040
182	-0.002751
183	-0.002457
184	-0.002159
185	-0.001857
186	-0.001552
187	-0.001245
188	-0.000937
189	-0.000628
190	-0.000319
191	-0.000012
192	0.000295
193	0.000598
194	0.000899
195	0.001196
196	0.001488
197	0.001775
198	0.002057
199	0.002331
200	0.002599
201	0.002859
202	0.003110
203	0.003352
204	0.003585
205	0.003808
206	0.004020
207	0.004222
208	0.004411
209	0.004589
210	0.004755
211	0.004908
212	0.005048
213	0.005175
214	0.005289
215	0.005389
216	0.005475
217	0.005548
218	0.005606
219	0.005650
220	0.005680
221	0.005696
222	0.005697
223	0.005685
224	0.005659
225	0.005619
226	0.005565
227	0.005498
228	0.005418
229	0.005325
230	0.005220
231	0.005102
232	0.004972
233	0.004831
234	0.004679
235	0.004517
236	0.004344
237	0.004161
238	0.003970
239	0.003770
240	0.003562
241	0.003346
242	0.003123
243	0.002894
244	0.002660
245	0.002420
246	0.002176
247	0.001928
248	0.001676
249	0.001422
250	0.001166
251	0.000909
252	0.000651
253	0.000393
254	0.000136
255	-0.000120
256	-0.000374
257	-0.000626
258	-0.000875
259	-0.001120
260	-0.001361
261	-0.001597
262	-0.001828
263	-0.002052
264	-0.002271
265	-0.002482
266	-0.002687
267	-0.002883
268	-0.003071
269	-0.003251
270	-0.003422
271	-0.003583
272	-0.003734
273	-0.003876
274	-0.004007
275	-0.004128
276	-0.004238
277	-0.004337
278	-0.004424
279	-0.004501
280	-0.004566
281	-0.004620
282	-0.004663
283	-0.004693
284	-0.004713
285	-0.004721
286	-0.004717
287	-0.004702
288	-0.004676
289	-0.004640
290	-0.004592
291	-0.004533
292	-0.004464
293	-0.004385
294	-0.004296
295	-0.004198
296	-0.004090
297	-0.003973
298	-0.003848
299	-0.003714
300	-0.003573
301	-0.003424
302	-0.003268
303	-0.003106
304	-0.002937
305	-0.002763
306	-0.002584
307	-0.002400
308	-0.002212
309	-0.002020
310	-0.001825
311	-0.001627
312	-0.001427
313	-0.001226
314	-0.001023
315	-0.000820
316	-0.000617
317	-0.000414
318	-0.000211
319	-0.000011
320	0.000188
321	0.000385
322	0.000579
323	0.000770
324	0.000956
325	0.001139
326	0.001318
327	0.001491
328	0.001659
329	0.001821
330	0.001978
331	0.002128
332	0.002271
333	0.002407
334	0.002537
335	0.002658
336	0.002772
337	0.002878
338	0.002976
339	0.003065
340	0.003146
341	0.003219
342	0.003283
343	0.003338
344	0.003384
345	0.003421
346	0.003450
347	0.003470
348	0.003481
349	0.003483
350	0.003476
351	0.003461
352	0.003438
353	0.003406
354	0.003366
355	0.003318
356	0.003262
357	0.003199
358	0.003128
359	0.003050
360	0.002966
361	0.002875
362	0.002777
363	0.002674
364	0.002564
365	0.002450
366	0.002331
367	0.002207
368	0.002078
369	0.001946
370	0.001810
371	0.001671
372	0.001529
373	0.001385
374	0.001238
375	0.001090
376	0.000941
377	0.000790
378	0.000639
379	0.000488
380	0.000338
381	0.000187
382	0.000038
383	-0.000110
384	-0.000256
385	-0.000400
386	-0.000542
387	-0.000681
388	-0.000817
389	-0.000950
390	-0.001080
391	-0.001205
392	-0.001326
393	-0.001443
394	-0.001555
395	-0.001663
396	-0.001765
397	-0.001862
398	-0.001953
399	-0.002039
400	-0.002119
401	-0.002194
402	-0.002262
403	-0.002324
404	-0.002380
405	-0.002429
406	-0.002472
407	-0.002509
408	-0.002539
409	-0.002563
410	-0.002581
411	-0.002592
412	-0.002597
413	-0.002596
414	-0.002588
415	-0.002574
416	-0.002555
417	-0.002529
418	-0.002498
419	-0.002461
420	-0.002419
421	-0.002371
422	-0.002319
423	-0.002261
424	-0.002199
425	-0.002132
426	-0.002061
427	-0.001986
428	-0.001907
429	-0.001825
430	-0.001739
431	-0.001650
432	-0.001559
433	-0.001464
434	-0.001368
435	-0.001270
436	-0.001169
437	-0.001068
438	-0.000965
439	-0.000861
440	-0.000757
441	-0.000652
442	-0.000547
443	-0.000442
444	-0.000338
445	-0.000234
446	-0.000131
447	-0.000029
448	0.000071
449	0.000170
450	0.000267
451	0.000362
452	0.000454
453	0.000544
454	0.000632
455	0.000716
456	0.000798
457	0.000876
458	0.000951
459	0.001023
460	0.001090
461	0.001155
462	0.001215
463	0.001271
464	0.001324
465	0.001372
466	0.001416
467	0.001456
468	0.001491
469	0.001522
470	0.001549
471	0.001572
472	0.001590
473	0.001604
474	0.001614
475	0.001619
476	0.001620
477	0.001617
478	0.001610
479	0.001599
480	0.001584
481	0.001565
482	0.001542
483	0.001516
484	0.001486
485	0.001452
486	0.001416
487	0.001376
488	0.001334
489	0.001288
490	0.001240
491	0.001189
492	0.001136
493	0.001081
494	0.001024
495	0.000965
496	0.000904
497	0.000842
498	0.000778
499	0.000714
500	0.000648
501	0.000582
502	0.000515
503	0.000447
504	0.000379
505	0.000312
506	0.000244
507	0.000177
508	0.000110
509	0.000043
510	-0.000023
511	-0.000087
512	-0.000151
513	-0.000213
514	-0.000275
515	-0.000334
516	-0.000392
517	-0.000449
518	-0.000503
519	-0.000556
520	-0.000607
521	-0.000655
522	-0.000701
523	-0.000745
524	-0.000787
525	-0.000826
526	-0.000862
527	-0.000896
528	-0.000928
529	-0.000956
530	-0.000983
531	-0.001006
532	-0.001027
533	-0.001044
534	-0.001060
535	-0.001072
536	-0.001082
537	-0.001089
538	-0.001094
539	-0.001095
540	-0.001095
541	-0.001091
542	-0.001085
543	-0.001077
544	-0.001067
545	-0.001054
546	-0.001038
547	-0.001021
548	-0.001002
549	-0.000980
550	-0.000957
551	-0.000932
552	-0.000905
553	-0.000876
554	-0.000846
555	-0.000815
556	-0.000782
557	-0.000748
558	-0.000713
559	-0.000677
560	-0.000640
561	-0.000602
562	-0.000564
563	-0.000525
564	-0.000485
565	-0.000445
566	-0.000405
567	-0.000365
568	-0.000325
569	-0.000285
570	-0.000245
571	-0.000205
572	-0.000166
573	-0.000127
574	-0.000089
575	-0.000051
576	-0.000014
577	0.000022
578	0.000057
579	0.000092
580	0.000125
581	0.000157
582	0.000188
583	0.000218
584	0.000246
585	0.000274
586	0.000299
587	0.000324
588	0.000347
589	0.000368
590	0.000388
591	0.000407
592	0.000424
593	0.000439
594	0.000453
595	0.000466
596	0.000476
597	0.000486
598	0.000493
599	0.000499
600	0.000504
601	0.000507
602	0.000508
603	0.000508
604	0.000507
605	0.000504
606	0.000500
607	0.000495
608	0.000488
609	0.000480
610	0.000471
611	0.000460
612	0.000449
613	0.000436
614	0.000423
615	0.000408
616	0.000393
617	0.000377
618	0.000360
619	0.000342
620	0.000324
621	0.000305
622	0.000285
623	0.000265
624	0.000245
625	0.000224
626	0.000203
627	0.000182
628	0.000161
629	0.000139
630	0.000118
631	0.000096
632	0.000075
633	0.000053
634	0.000032
635	0.000011
636	-0.000009
637	-0.000030
638	-0.000050
639	-0.000069
640	-0.000088
641	-0.000107
642	-0.000125
643	-0.000143
644	-0.000160
645	-0.000176
646	-0.000192
647	-0.000207
648	-0.000221
649	-0.000234
650	-0.000247
651	-0.000259
652	-0.000271
653	-0.000281
654	-0.000291
655	-0.000300
656	-0.000308
657	-0.000315
658	-0.000321
659	-0.000327
660	-0.000332
661	-0.000336
662	-0.000339
663	-0.000342
664	-0.000343
665	-0.000344
666	-0.000345
667	-0.000344
668	-0.000343
669	-0.000341
670	-0.000338
671	-0.000335
672	-0.000331
673	-0.000327
674	-0.000322
675	-0.000316
676	-0.000310
677	-0.000304
678	-0.000297
679	-0.000290
680	-0.000282
681	-0.000274
682	-0.000265
683	-0.000257
684	-0.000248
685	-0.000238
686	-0.000229
687	-0.000219
688	-0.000209
689	-0.000199
690	-0.000189
691	-0.000179
692	-0.000169
693	-0.000159
694	-0.000149
695	-0.000139
696	-0.000129
697	-0.000119
698	-0.000110
699	-0.000100
700	-0.000091
701	-0.000082
702	-0.000073
703	-0.000064
704	-0.000055
705	-0.000047
706	-0.000039
707	-0.000031
708	-0.000024
709	-0.000017
710	-0.000010
711	-0.000004
712	0.000002
713	0.000008
714	0.000013
715	0.000018
716	0.000023
717	0.000027
718	0.000031
719	0.000035
720	0.000038
721	0.000041
722	0.000043
723	0.000046
724	0.000047
725	0.000049
726	0.000050
727	0.000051
728	0.000051
729	0.000051
730	0.000051
731	0.000050
732	0.000050
733	0.000049
734	0.000047
735	0.000046
736	0.000044
737	0.000042
738	0.000040
739	0.000037
740	0.000035
741	0.000032
742	0.000029
743	0.000026
744	0.000022
745	0.000019
746	0.000015
747	0.000012
748	0.000008
749	0.000005
750	0.000001
751	-0.000003
752	-0.000007
753	-0.000011
754	-0.000015
755	-0.000019
756	-0.000023
757	-0.000026
758	-0.000030
759	-0.000034
760	-0.000038
761	-0.000041
762	-0.000045
763	-0.000048
764	-0.000052
765	-0.000055
766	-0.000058
767	-0.000061
768	-0.000064
769	-0.000067
770	-0.000070
771	-0.000073
772	-0.000075
773	-0.000078
774	-0.000080
775	-0.000082
776	-0.000084
777	-0.000086
778	-0.000088
779	-0.000089
780	-0.000091
781	-0.000092
782	-0.000093
783	-0.000094
784	-0.000095
785	-0.000096
786	-0.000097
787	-0.000097
788	-0.000098
789	-0.000098
790	-0.000098
791	-0.000098
792	-0.000099
793	-0.000098
794	-0.000098
795	-0.000098
796	-0.000098
797	-0.000097
798	-0.000097
799	-0.000096
800	-0.000096
801	-0.000095
802	-0.000094
803	-0.000093
804	-0.000093
805	-0.000092
806	-0.000091
807	-0.000090
808	-0.000089
809	-0.000088
810	-0.000087
811	-0.000086
812	-0.000085
813	-0.000084
814	-0.000083
815	-0.000082
816	-0.000081
817	-0.000080
818	-0.000079
819	-0.000078
820	-0.000077
821	-0.000076
822	-0.000075
823	-0.000074
824	-0.000073
825	-0.000072
826	-0.000071
827	-0.000070
828	-0.000070
829	-0.000069
830	-0.000068
831	-0.000067
832	-0.000067
833	-0.000066
834	-0.000066
835	-0.000065
836	-0.000065
837	-0.000064
838	-0.000064
839	-0.000063
840	-0.000063
841	-0.000063
842	-0.000062
843	-0.000062
844	-0.000062
845	-0.000062
846	-0.000061
847	-0.000061
848	-0.000061
849	-0.000061
850	-0.000061
851	-0.000061
852	-0.000061
853	-0.000061
854	-0.000061
855	-0.000061
856	-0.000061
857	-0.000061
858	-0.000061
859	-0.000061
860	-0.000061
861	-0.000061
862	-0.000061
863	-0.000061
864	-0.000061
865	-0.000061
866	-0.000061
867	-0.000061
868	-0.000061
869	-0.000061
870	-0.000062
871	-0.000062
872	-0.000062
873	-0.000062
874	-0.000062
875	-0.000062
876	-0.000062
877	-0.000062
878	-0.000062
879	-0.000062
880	-0.000062
881	-0.000062
882	-0.000062
883	-0.000062
884	-0.000062
885	-0.000062
886	-0.000062
887	-0.000061
888	-0.000061
889	-0.000061
890	-0.000061
891	-0.000061
892	-0.000061
893	-0.000061
894	-0.000061
895	-0.000061
896	-0.000061
897	-0.000061
898	-0.000060
899	-0.000060
900	-0.000060
901	-0.000060
902	-0.000060
903	-0.000060
904	-0.000060
905	-0.000060
906	-0.000060
907	-0.000060
908	-0.000060
909	-0.000060
910	-0.000060
911	-0.000060
912	-0.000060
913	-0.000060
914	-0.000060
915	-0.000060
916	-0.000060
917	-0.000060
918	-0.000060
919	-0.000060
920	-0.000060
921	-0.000060
922	-0.000060
923	-0.000060
924	-0.000060
925	-0.000060
926	-0.000060
927	-0.000060
928	-0.000060
929	-0.000060
930	-0.000061
931	-0.000061
932	-0.000061
933	-0.000061
934	-0.000061
935	-0.000062
936	-0.000062
937	-0.000062
938	-0.000062
939	-0.000062
940	-0.000063
941	-0.000063
942	-0.000063
943	-0.000063
944	-0.000063
945	-0.000064
946	-0.000064
947	-0.000064
948	-0.000064
949	-0.000064
950	-0.000065
951	-0.000065
952	-0.000065
953	-0.000065
954	-0.000065
955	-0.000066
956	-0.000066
957	-0.000066
958	-0.000066
959	-0.000066
960	-0.000066
961	-0.000067
962	-0.000067
963	-0.000067
964	-0.000067
965	-0.000067
966	-0.000067
967	-0.000067
968	-0.000067
969	-0.000067
970	-0.000068
971	-0.000068
972	-0.000068
973	-0.000068
974	-0.000068
975	-0.000068
976	-0.000068
977	-0.000067
978	-0.000067
979	-0.000067
980	-0.000067
981	-0.000067
982	-0.000067
983	-0.000067
984	-0.000067
985	-0.000067
986	-0.000067
987	-0.000067
988	-0.000067
989	-0.000067
990	-0.000067
991	-0.000067
992	-0.000066
993	-0.000066
994	-0.000066
995	-0.000066
996	-0.000066
997	-0.000066
998	-0.000066
999	-0.000065
1000	-0.000065
1001	-0.000065
1002	-0.000065
1003	-0.000065
1004	-0.000065
1005	-0.000065
1006	-0.000064
1007	-0.000064
1008	-0.000064
1009	-0.000064
1010	-0.000064
1011	-0.000064
1012	-0.000064
1013	-0.000064
1014	-0.000064
1015	-0.000063
1016	-0.000063
1017	-0.000063
1018	-0.000063
1019	-0.000063
1020	-0.000063
1021	-0.000063
1022	-0.000063
1023	-0.000063
1024	-0.000063
1025	-0.000063
1026	-0.000063
1027	-0.000063
1028	-0.000063
1029	-0.000062
1030	-0.000062
1031	-0.000062
1032	-0.000062
1033	-0.000062
1034	-0.000062
1035	-0.000063
1036	-0.000063
1037	-0.000063
1038	-0.000063
1039	-0.000063
1040	-0.000063
1041	-0.000063
1042	-0.000063
1043	-0.000063
1044	-0.000063
1045	-0.000063
1046	-0.000063
1047	-0.000063
1048	-0.000063
1049	-0.000063
1050	-0.000063
1051	-0.000063
1052	-0.000063
1053	-0.000063
1054	-0.000063
1055	-0.000063
1056	-0.000064
1057	-0.000064
1058	-0.000064
1059	-0.000064
1060	-0.000064
1061	-0.000064
1062	-0.000064
1063	-0.000064
1064	-0.000064
1065	-0.000064
1066	-0.000064
1067	-0.000064
1068	-0.000064
1069	-0.000064
1070	-0.000064
1071	-0.000064
1072	-0.000064
1073	-0.000064
1074	-0.000064
1075	-0.000064
1076	-0.000064
1077	-0.000064
1078	-0.000064
1079	-0.000064
1080	-0.000064
1081	-0.000064
1082	-0.000064
1083	-0.000064
1084	-0.000064
1085	-0.000064
1086	-0.000064
1087	-0.000064
1088	-0.000064
1089	-0.000064
1090	-0.000064
1091	-0.000064
1092	-0.000064
1093	-0.000064
1094	-0.000064
1095	-0.000064
1096	-0.000064
1097	-0.000064
1098	-0.000064
1099	-0.000064
1100	-0.000064
1101	-0.000064
1102	-0.000064
1103	-0.000064
1104	-0.000064
1105	-0.000064
1106	-0.000064
1107	-0.000064
1108	-0.000064
1109	-0.000064
1110	-0.000064
1111	-0.000064
1112	-0.000064
1113	-0.000064
1114	-0.000064
1115	-0.000064
1116	-0.000064
1117	-0.000064
1118	-0.000064
1119	-0.000064
1120	-0.000064
1121	-0.000064
1122	-0.000064
1123	-0.000064
1124	-0.000064
1125	-0.000064
1126	-0.000064
1127	-0.000064
1128	-0.000064
1129	-0.000064
1130	-0.000064
1131	-0.000064
1132	-0.000064
1133	-0.000064
1134	-0.000064
1135	-0.000064
1136	-0.000064
1137	-0.000064
1138	-0.000064
1139	-0.000064
1140	-0.000064
1141	-0.000064
1142	-0.000064
1143	-0.000064
1144	-0.000064
1145	-0.000064
1146	-0.000064
1147	-0.000064
1148	-0.000064
1149	-0.000064
1150	-0.000064
1151	-0.000064
1152	-0.000064
1153	-0.000064
1154	-0.000064
1155	-0.000064
1156	-0.000064
1157	-0.000064
1158	-0.000064
1159	-0.000064
1160	-0.000064
1161	-0.000064
1162	-0.000064
1163	-0.000064
1164	-0.000064
1165	-0.000064
1166	-0.000064
1167	-0.000064
1168	-0.000064
1169	-0.000064
1170	-0.000064
1171	-0.000064
1172	-0.000064
1173	-0.000064
1174	-0.000064
1175	-0.000064
1176	-0.000064
1177	-0.000064
1178	-0.000064
1179	-0.000064
1180	-0.000064
1181	-0.000064
1182	-0.000064
1183	-0.000064
1184	-0.000064
1185	-0.000064
1186	-0.000064
1187	-0.000064
1188	-0.000064
1189	-0.000064
1190	-0.000064
1191	-0.000064
1192	-0.000064
1193	-0.000064
1194	-0.000064
1195	-0.000064
1196	-0.000064
1197	-0.000064
1198	-0.000064
1199	-0.000064
1200	-0.000064
1201	-0.000064
1202	-0.000064
1203	-0.000064
1204	-0.000064
1205	-0.000064
1206	-0.000064
1207	-0.000064
1208	-0.000064
1209	-0.000064
1210	-0.000064
1211	-0.000064
1212	-0.000064
1213	-0.000064
1214	-0.000064
1215	-0.000064
1216	-0.000064
1217	-0.000064
1218	-0.000064
1219	-0.000064
1220	-0.000064
1221	-0.000064
1222	-0.000064
1223	-0.000064
1224	-0.000064
1225	-0.000064
1226	-0.000064
1227	-0.000064
1228	-0.000064
1229	-0.000064
1230	-0.000064
1231	-0.000064
1232	-0.000064
1233	-0.000064
1234	-0.000064
1235	-0.000064
1236	-0.000064
1237	-0.000064
1238	-0.000064
1239	-0.000064
1240	-0.000064
1241	-0.000064
1242	-0.000064
1243	-0.000064
1244	-0.000064
1245	-0.000064
1246	-0.000064
1247	-0.000064
1248	-0.000064
1249	-0.000064
1250	-0.000064
1251	-0.000064
1252	-0.000064
1253	-0.000064
1254	-0.000064
1255	-0.000064
1256	-0.000064
1257	-0.000064
1258	-0.000064
1259	-0.000064
1260	-0.000064
1261	-0.000064
1262	-0.000064
1263	-0.000064
1264	-0.000064
1265	-0.000064
1266	-0.000064
1267	-0.000064
1268	-0.000064
1269	-0.000064
1270	-0.000064
1271	-0.000064
1272	-0.000064
1273	-0.000064
1274	-0.000064
1275	-0.000064
1276	-0.000064
1277	-0.000064
1278	-0.000064
1279	-0.000064
1280	-0.000064
1281	-0.000064
1282	-0.000064
1283	-0.000064
1284	-0.000064
1285	-0.000064
1286	-0.000064
1287	-0.000064
1288	-0.000064
1289	-0.000064
1290	-0.000064
1291	-0.000064
1292	-0.000064
1293	-0.000064
1294	-0.000064
1295	-0.000064
1296	-0.000064
1297	-0.000064
1298	-0.000064
1299	-0.000064
1300	-0.000064
1301	-0.000064
1302	-0.000064
1303	-0.000064
1304	-0.000064
1305	-0.000064
1306	-0.000064
1307	-0.000064
1308	-0.000064
1309	-0.000064
1310	-0.000064
1311	-0.000064
1312	-0.000064
1313	-0.000064
1314	-0.000064
1315	-0.000064
1316	-0.000064
1317	-0.000064
1318	-0.000064
1319	-0.000064
1320	-0.000064
1321	-0.000064
1322	-0.000064
1323	-0.000064
1324	-0.000064
1325	-0.000064
1326	-0.000064
1327	-0.000065
1328	-0.000065
1329	-0.000065
1330	-0.000064
1331	-0.000064
1332	-0.000064
1333	-0.000064
1334	-0.000064
1335	-0.000064
1336	-0.000064
1337	-0.000064
1338	-0.000064
1339	-0.000064
1340	-0.000064
1341	-0.000064
1342	-0.000063
1343	-0.000063
1344	-0.000063
1345	-0.000063
1346	-0.000063
1347	-0.000063
1348	-0.000063
1349	-0.000063
1350	-0.000063
1351	-0.000063
1352	-0.000063
1353	-0.000063
1354	-0.000063
1355	-0.000063
1356	-0.000064
1357	-0.000064
1358	-0.000064
1359	-0.000064
1360	-0.000064
1361	-0.000064
1362	-0.000065
1363	-0.000065
1364	-0.000065
1365	-0.000065
1366	-0.000065
1367	-0.000066
1368	-0.000066
1369	-0.000066
1370	-0.000066
1371	-0.000066
1372	-0.000066
1373	-0.000066
1374	-0.000066
1375	-0.000066
1376	-0.000065
1377	-0.000065
1378	-0.000065
1379	-0.000065
1380	-0.000064
1381	-0.000064
1382	-0.000064
1383	-0.000063
1384	-0.000063
1385	-0.000063
1386	-0.000063
1387	-0.000062
1388	-0.000062
1389	-0.000062
1390	-0.000062
1391	-0.000062
1392	-0.000061
1393	-0.000061
1394	-0.000061
1395	-0.000062
1396	-0.000062
1397	-0.000062
1398	-0.000062
